"","Soil","Microsite","Temperature","Resp","COU","NAM","Lat_decimal","Long_decimal","ELE_1","MAT","RAI","SAC","CLC","SIC","pH","SOC","CFE","SIR","BACT_qPCR"
"469",79,0,10,1.833237507,"Spain","Uclés",40.018028,-2.879354,878,12.5,470,53.3043182,15.59233737,31.10334443,8.11,1.550210697,187.9,6.784864,8296943395
"470",79,0,20,5.873034461,"Spain","Uclés",40.018028,-2.879354,878,12.5,470,53.3043182,15.59233737,31.10334443,8.11,1.550210697,187.9,6.784864,8296943395
"471",79,0,30,5.231070144,"Spain","Uclés",40.018028,-2.879354,878,12.5,470,53.3043182,15.59233737,31.10334443,8.11,1.550210697,187.9,6.784864,8296943395
"472",79,1,10,2.646331862,"Spain","Uclés",40.018028,-2.879354,878,12.5,470,53.3,15.59,31.1,8.366,2.031455165,184.1,5.562505,5842346116
"473",79,1,20,5.914623499,"Spain","Uclés",40.018028,-2.879354,878,12.5,470,53.3,15.59,31.1,8.366,2.031455165,184.1,5.562505,5842346116
"474",79,1,30,12.64118863,"Spain","Uclés",40.018028,-2.879354,878,12.5,470,53.3,15.59,31.1,8.366,2.031455165,184.1,5.562505,5842346116
"475",80,0,10,2.344925668,"Spain","Vélez-Rubio",37.6339,-2.039614,863,14.4,405,72.72525398,2.514850386,24.75989563,8.57,0.967701812,240.1,4.214336,11247502500
"476",80,0,20,4.557752561,"Spain","Vélez-Rubio",37.6339,-2.039614,863,14.4,405,72.72525398,2.514850386,24.75989563,8.57,0.967701812,240.1,4.214336,11247502500
"477",80,0,30,7.653986647,"Spain","Vélez-Rubio",37.6339,-2.039614,863,14.4,405,72.72525398,2.514850386,24.75989563,8.57,0.967701812,240.1,4.214336,11247502500
"478",80,1,10,3.157473236,"Spain","Vélez-Rubio",37.6339,-2.039614,863,14.4,405,73.70032939,2.614213478,23.68545713,8.434,1.540471511,3.7,5.479402,6322943656
"479",80,1,20,5.319219428,"Spain","Vélez-Rubio",37.6339,-2.039614,863,14.4,405,73.70032939,2.614213478,23.68545713,8.434,1.540471511,3.7,5.479402,6322943656
"480",80,1,30,8.877644564,"Spain","Vélez-Rubio",37.6339,-2.039614,863,14.4,405,73.70032939,2.614213478,23.68545713,8.434,1.540471511,3.7,5.479402,6322943656
"481",81,0,10,2.29302392,"Tunisia","Bouhedma",34.494253,9.647121,172,18.2,177,62.63601516,5.659335197,31.70464965,8.558,0.451087999,373.2,4.073173,8765943626
"482",81,0,20,4.785345646,"Tunisia","Bouhedma",34.494253,9.647121,172,18.2,177,62.63601516,5.659335197,31.70464965,8.558,0.451087999,373.2,4.073173,8765943626
"483",81,0,30,9.278609222,"Tunisia","Bouhedma",34.494253,9.647121,172,18.2,177,62.63601516,5.659335197,31.70464965,8.558,0.451087999,373.2,4.073173,8765943626
"484",81,1,10,2.422933449,"Tunisia","Bouhedma",34.494253,9.647121,172,18.2,177,60.31975959,5.628763229,34.05147719,8.352,1.131180691,499.1,4.901551,13380356968
"485",81,1,20,5.406338797,"Tunisia","Bouhedma",34.494253,9.647121,172,18.2,177,60.31975959,5.628763229,34.05147719,8.352,1.131180691,499.1,4.901551,13380356968
"486",81,1,30,9.202594476,"Tunisia","Bouhedma",34.494253,9.647121,172,18.2,177,60.31975959,5.628763229,34.05147719,8.352,1.131180691,499.1,4.901551,13380356968
"487",82,0,10,3.102217247,"Tunisia","Chaambi",35.167767,8.673783,934,15.6,355,57.41574863,8.937971455,33.64627992,8.444,1.866836212,430.8,5.652484,10838124655
"488",82,0,20,4.742666499,"Tunisia","Chaambi",35.167767,8.673783,934,15.6,355,57.41574863,8.937971455,33.64627992,8.444,1.866836212,430.8,5.652484,10838124655
"489",82,0,30,7.63527054,"Tunisia","Chaambi",35.167767,8.673783,934,15.6,355,57.41574863,8.937971455,33.64627992,8.444,1.866836212,430.8,5.652484,10838124655
"490",82,1,10,2.304021108,"Tunisia","Chaambi",35.167767,8.673783,934,15.6,355,55.58318139,5.851151997,38.56566661,8.308,2.430403408,536.1,5.417272,14679966229
"491",82,1,20,5.431778341,"Tunisia","Chaambi",35.167767,8.673783,934,15.6,355,55.58318139,5.851151997,38.56566661,8.308,2.430403408,536.1,5.417272,14679966229
"492",82,1,30,9.49763937,"Tunisia","Chaambi",35.167767,8.673783,934,15.6,355,55.58318139,5.851151997,38.56566661,8.308,2.430403408,536.1,5.417272,14679966229
"493",83,0,10,2.463136319,"Tunisia","Matmata",33.52157,9.97436,473,18.7,221,64.92502705,6.145794227,28.92917872,8.5,0.49803338,462.9,4.148208,5104733380
"494",83,0,20,4.608574828,"Tunisia","Matmata",33.52157,9.97436,473,18.7,221,64.92502705,6.145794227,28.92917872,8.5,0.49803338,462.9,4.148208,5104733380
"495",83,0,30,9.6454852,"Tunisia","Matmata",33.52157,9.97436,473,18.7,221,64.92502705,6.145794227,28.92917872,8.5,0.49803338,462.9,4.148208,5104733380
"496",83,1,10,2.747100349,"Tunisia","Matmata",33.52157,9.97436,473,18.7,221,70.61927673,3.771534999,25.60918827,8.37,0.809524671,645.7,4.981044,14236329628
"497",83,1,20,5.453022336,"Tunisia","Matmata",33.52157,9.97436,473,18.7,221,70.61927673,3.771534999,25.60918827,8.37,0.809524671,645.7,4.981044,14236329628
"498",83,1,30,9.65527649,"Tunisia","Matmata",33.52157,9.97436,473,18.7,221,70.61927673,3.771534999,25.60918827,8.37,0.809524671,645.7,4.981044,14236329628
"499",84,0,10,2.893201104,"Tunisia","Sbeitla",35.160036,9.116646,598,17.1,274,62.06825209,5.173503753,32.75824416,8.442,1.398662063,255.3,5.915304,6409131104
"500",84,0,20,5.554506769,"Tunisia","Sbeitla",35.160036,9.116646,598,17.1,274,62.06825209,5.173503753,32.75824416,8.442,1.398662063,255.3,5.915304,6409131104
"501",84,0,30,9.126620217,"Tunisia","Sbeitla",35.160036,9.116646,598,17.1,274,62.06825209,5.173503753,32.75824416,8.442,1.398662063,255.3,5.915304,6409131104
"502",84,1,10,3.394064798,"Tunisia","Sbeitla",35.160036,9.116646,598,17.1,274,56.66436502,5.85166431,37.48397067,8.556,1.243432284,320.2,8.646581,23833002502
"503",84,1,20,5.896576792,"Tunisia","Sbeitla",35.160036,9.116646,598,17.1,274,56.66436502,5.85166431,37.48397067,8.556,1.243432284,320.2,8.646581,23833002502
"504",84,1,30,10.25563291,"Tunisia","Sbeitla",35.160036,9.116646,598,17.1,274,56.66436502,5.85166431,37.48397067,8.556,1.243432284,320.2,8.646581,23833002502
"505",85,0,10,4.723494038,"Tunisia","Sidi Bousid",34.956452,9.717897,447,17.4,233,61.04832445,3.504261348,35.4474142,8.388,1.655844033,496.1,2.468687,6945225794
"506",85,0,20,3.266553484,"Tunisia","Sidi Bousid",34.956452,9.717897,447,17.4,233,61.04832445,3.504261348,35.4474142,8.388,1.655844033,496.1,2.468687,6945225794
"507",85,0,30,10.04298785,"Tunisia","Sidi Bousid",34.956452,9.717897,447,17.4,233,61.04832445,3.504261348,35.4474142,8.388,1.655844033,496.1,2.468687,6945225794
"508",85,1,10,5.404753481,"Tunisia","Sidi Bousid",34.956452,9.717897,447,17.4,233,55.04141894,4.477216823,40.48136423,8.344,1.715236665,673.1,2.533538,9524023441
"509",85,1,20,4.372414544,"Tunisia","Sidi Bousid",34.956452,9.717897,447,17.4,233,55.04141894,4.477216823,40.48136423,8.344,1.715236665,673.1,2.533538,9524023441
"510",85,1,30,12.62758969,"Tunisia","Sidi Bousid",34.956452,9.717897,447,17.4,233,55.04141894,4.477216823,40.48136423,8.344,1.715236665,673.1,2.533538,9524023441
"511",86,0,10,3.467113544,"Tunisia","Tataouine",32.98347,10.498595,235,20,141,80.45114441,4.650495508,14.89836008,8.48,0.447533684,290.6,2.373991,5374038504
"512",86,0,20,4.196860136,"Tunisia","Tataouine",32.98347,10.498595,235,20,141,80.45114441,4.650495508,14.89836008,8.48,0.447533684,290.6,2.373991,5374038504
"513",86,0,30,6.358313255,"Tunisia","Tataouine",32.98347,10.498595,235,20,141,80.45114441,4.650495508,14.89836008,8.48,0.447533684,290.6,2.373991,5374038504
"514",86,1,10,3.357547877,"Tunisia","Tataouine",32.98347,10.498595,235,20,141,86.39530997,10.26201435,3.342675683,8.68,0.146575809,310.7,3.479576,1972579608
"515",86,1,20,4.631388766,"Tunisia","Tataouine",32.98347,10.498595,235,20,141,86.39530997,10.26201435,3.342675683,8.68,0.146575809,310.7,3.479576,1972579608
"516",86,1,30,6.411867628,"Tunisia","Tataouine",32.98347,10.498595,235,20,141,86.39530997,10.26201435,3.342675683,8.68,0.146575809,310.7,3.479576,1972579608
"517",87,0,10,3.888796807,"Tunisia","El Gonna",34.686306,10.508399,104,18.3,193,58.63539446,6.71641791,34.64818763,8.008,1.137107648,325.3,5.095463,NA
"518",87,0,20,5.873769588,"Tunisia","El Gonna",34.686306,10.508399,104,18.3,193,58.63539446,6.71641791,34.64818763,8.008,1.137107648,325.3,5.095463,NA
"519",87,0,30,9.891171242,"Tunisia","El Gonna",34.686306,10.508399,104,18.3,193,58.63539446,6.71641791,34.64818763,8.008,1.137107648,325.3,5.095463,NA
"520",87,1,10,3.824244158,"Tunisia","El Gonna",34.686306,10.508399,104,18.3,193,60.5431204,4.655633383,34.80124622,7.76,1.466064963,715.1,6.696771,NA
"521",87,1,20,7.165867927,"Tunisia","El Gonna",34.686306,10.508399,104,18.3,193,60.5431204,4.655633383,34.80124622,7.76,1.466064963,715.1,6.696771,NA
"522",87,1,30,13.02774628,"Tunisia","El Gonna",34.686306,10.508399,104,18.3,193,60.5431204,4.655633383,34.80124622,7.76,1.466064963,715.1,6.696771,NA
"523",88,0,10,3.593733398,"Tunisia","Gabes",33.762111,10.026491,94,19.5,175,65.48774034,4.08361263,30.42864703,8.086,0.766992223,393.3,6.628785,NA
"524",88,0,20,7.213243209,"Tunisia","Gabes",33.762111,10.026491,94,19.5,175,65.48774034,4.08361263,30.42864703,8.086,0.766992223,393.3,6.628785,NA
"525",88,0,30,10.55168407,"Tunisia","Gabes",33.762111,10.026491,94,19.5,175,65.48774034,4.08361263,30.42864703,8.086,0.766992223,393.3,6.628785,NA
"526",88,1,10,5.324737629,"Tunisia","Gabes",33.762111,10.026491,94,19.5,175,77.72993167,2.22859022,20.04147811,7.334,1.459456455,442.2,7.785139,NA
"527",88,1,20,10.70637709,"Tunisia","Gabes",33.762111,10.026491,94,19.5,175,77.72993167,2.22859022,20.04147811,7.334,1.459456455,442.2,7.785139,NA
"528",88,1,30,19.46669108,"Tunisia","Gabes",33.762111,10.026491,94,19.5,175,77.72993167,2.22859022,20.04147811,7.334,1.459456455,442.2,7.785139,NA
"529",89,0,10,3.009498402,"Tunisia","Haffouz",35.634186,9.687825,288,17.6,314,69.42141452,5.927350711,24.65123477,8.162,0.958346998,420.5,4.483968,NA
"530",89,0,20,5.815707514,"Tunisia","Haffouz",35.634186,9.687825,288,17.6,314,69.42141452,5.927350711,24.65123477,8.162,0.958346998,420.5,4.483968,NA
"531",89,0,30,8.957856731,"Tunisia","Haffouz",35.634186,9.687825,288,17.6,314,69.42141452,5.927350711,24.65123477,8.162,0.958346998,420.5,4.483968,NA
"532",89,1,10,2.64331077,"Tunisia","Haffouz",35.634186,9.687825,288,17.6,314,80.28921862,0.63654712,19.07423426,7.614,1.115449689,308.2,4.537657,NA
"533",89,1,20,6.134688919,"Tunisia","Haffouz",35.634186,9.687825,288,17.6,314,80.28921862,0.63654712,19.07423426,7.614,1.115449689,308.2,4.537657,NA
"534",89,1,30,7.456133903,"Tunisia","Haffouz",35.634186,9.687825,288,17.6,314,80.28921862,0.63654712,19.07423426,7.614,1.115449689,308.2,4.537657,NA
"535",90,0,10,2.278502369,"USA","Best Friends",37.113448,-112.552224,1581,11.1,347,65.56516947,15.53044916,18.90438137,8.546,0.722720651,224.9,4.320669,4763431347
"536",90,0,20,5.005433515,"USA","Best Friends",37.113448,-112.552224,1581,11.1,347,65.56516947,15.53044916,18.90438137,8.546,0.722720651,224.9,4.320669,4763431347
"537",90,0,30,3.684996407,"USA","Best Friends",37.113448,-112.552224,1581,11.1,347,65.56516947,15.53044916,18.90438137,8.546,0.722720651,224.9,4.320669,4763431347
"538",90,1,10,1.759125169,"USA","Best Friends",37.113448,-112.552224,1581,11.1,347,77.62080876,12.01701485,10.36217639,8.268,1.532146996,414.8,5.22974,4118140521
"539",90,1,20,5.065893479,"USA","Best Friends",37.113448,-112.552224,1581,11.1,347,77.62080876,12.01701485,10.36217639,8.268,1.532146996,414.8,5.22974,4118140521
"540",90,1,30,2.392288011,"USA","Best Friends",37.113448,-112.552224,1581,11.1,347,77.62080876,12.01701485,10.36217639,8.268,1.532146996,414.8,5.22974,4118140521
"541",91,0,10,2.451839798,"USA","Boundary",38.173514,-109.710268,1541,11.6,244,82.14403992,9.544521228,8.311438854,8.982,0.328596872,188.1,3.341284,1984507408
"542",91,0,20,2.774654138,"USA","Boundary",38.173514,-109.710268,1541,11.6,244,82.14403992,9.544521228,8.311438854,8.982,0.328596872,188.1,3.341284,1984507408
"543",91,0,30,4.375311971,"USA","Boundary",38.173514,-109.710268,1541,11.6,244,82.14403992,9.544521228,8.311438854,8.982,0.328596872,188.1,3.341284,1984507408
"544",91,1,10,2.518776866,"USA","Boundary",38.173514,-109.710268,1541,11.6,244,81.13257858,12.06128412,6.8061373,8.686,0.929137011,129.7,3.920475,4519575948
"545",91,1,20,3.722851921,"USA","Boundary",38.173514,-109.710268,1541,11.6,244,81.13257858,12.06128412,6.8061373,8.686,0.929137011,129.7,3.920475,4519575948
"546",91,1,30,6.647269131,"USA","Boundary",38.173514,-109.710268,1541,11.6,244,81.13257858,12.06128412,6.8061373,8.686,0.929137011,129.7,3.920475,4519575948
"547",92,0,10,2.783486233,"USA","Bridges",37.581928,-109.910049,2091,9.4,322,56.8437576,8.574871217,34.58137118,8.336,0.969523633,77.9,5.257544,5056342872
"548",92,0,20,4.811818565,"USA","Bridges",37.581928,-109.910049,2091,9.4,322,56.8437576,8.574871217,34.58137118,8.336,0.969523633,77.9,5.257544,5056342872
"549",92,0,30,6.515452811,"USA","Bridges",37.581928,-109.910049,2091,9.4,322,56.8437576,8.574871217,34.58137118,8.336,0.969523633,77.9,5.257544,5056342872
"550",92,1,10,3.612071785,"USA","Bridges",37.581928,-109.910049,2091,9.4,322,56.20139537,10.21863751,33.57996712,7.982,1.539902033,319.1,5.140329,14717045098
"551",92,1,20,4.775847863,"USA","Bridges",37.581928,-109.910049,2091,9.4,322,56.20139537,10.21863751,33.57996712,7.982,1.539902033,319.1,5.140329,14717045098
"552",92,1,30,6.748308607,"USA","Bridges",37.581928,-109.910049,2091,9.4,322,56.20139537,10.21863751,33.57996712,7.982,1.539902033,319.1,5.140329,14717045098
"553",93,0,10,3.41716531,"USA","Goose",37.259733,-109.926516,1595,12.2,219,72.38832454,2.124828106,25.48684736,8.814,0.418638343,275,5.56878,NA
"554",93,0,20,4.571917269,"USA","Goose",37.259733,-109.926516,1595,12.2,219,72.38832454,2.124828106,25.48684736,8.814,0.418638343,275,5.56878,NA
"555",93,0,30,8.295132291,"USA","Goose",37.259733,-109.926516,1595,12.2,219,72.38832454,2.124828106,25.48684736,8.814,0.418638343,275,5.56878,NA
"556",93,1,10,3.595452391,"USA","Goose",37.259733,-109.926516,1595,12.2,219,79.85337406,6.822549292,13.32407665,8.798,0.860146194,NA,5.647727,NA
"557",93,1,20,6.105384068,"USA","Goose",37.259733,-109.926516,1595,12.2,219,79.85337406,6.822549292,13.32407665,8.798,0.860146194,NA,5.647727,NA
"558",93,1,30,8.506357001,"USA","Goose",37.259733,-109.926516,1595,12.2,219,79.85337406,6.822549292,13.32407665,8.798,0.860146194,NA,5.647727,NA
"559",94,0,10,3.922534602,"USA","Kodachrome",37.507278,-112.02167,1724,10.3,257,82.19573693,5.93919737,11.8650657,8.314,0.637266804,93.7,3.839068,2672738345
"560",94,0,20,5.236894303,"USA","Kodachrome",37.507278,-112.02167,1724,10.3,257,82.19573693,5.93919737,11.8650657,8.314,0.637266804,93.7,3.839068,2672738345
"561",94,0,30,6.880382858,"USA","Kodachrome",37.507278,-112.02167,1724,10.3,257,82.19573693,5.93919737,11.8650657,8.314,0.637266804,93.7,3.839068,2672738345
"562",94,1,10,4.72134559,"USA","Kodachrome",37.507278,-112.02167,1724,10.3,257,83.02116027,6.179339206,10.79950052,8.09,1.05922317,54.4,6.253532,6644108907
"563",94,1,20,7.122281653,"USA","Kodachrome",37.507278,-112.02167,1724,10.3,257,83.02116027,6.179339206,10.79950052,8.09,1.05922317,54.4,6.253532,6644108907
"564",94,1,30,6.064776338,"USA","Kodachrome",37.507278,-112.02167,1724,10.3,257,83.02116027,6.179339206,10.79950052,8.09,1.05922317,54.4,6.253532,6644108907
"565",95,0,10,4.188911688,"USA","Monticello",37.730413,-109.413583,2160,8.1,381,55.159697,10.26069815,34.57960486,7.828,1.687371017,84.1,8.544473,12973697782
"566",95,0,20,8.902123541,"USA","Monticello",37.730413,-109.413583,2160,8.1,381,55.159697,10.26069815,34.57960486,7.828,1.687371017,84.1,8.544473,12973697782
"567",95,0,30,10.14866476,"USA","Monticello",37.730413,-109.413583,2160,8.1,381,55.159697,10.26069815,34.57960486,7.828,1.687371017,84.1,8.544473,12973697782
"568",95,1,10,5.464408721,"USA","Monticello",37.730413,-109.413583,2160,8.1,381,67.73831734,7.497112651,24.76457001,7.638,2.423689976,36.3,9.715757,759065152.6
"569",95,1,20,8.560129054,"USA","Monticello",37.730413,-109.413583,2160,8.1,381,67.73831734,7.497112651,24.76457001,7.638,2.423689976,36.3,9.715757,759065152.6
"570",95,1,30,10.60359892,"USA","Monticello",37.730413,-109.413583,2160,8.1,381,67.73831734,7.497112651,24.76457001,7.638,2.423689976,36.3,9.715757,759065152.6
"571",96,0,10,3.777381522,"USA","North Wash",38.003108,-110.516686,1325,12.4,161,86.76307008,6.117908788,7.119021135,8.934,0.363147034,25.5,7.17705,2465351583
"572",96,0,20,5.11162994,"USA","North Wash",38.003108,-110.516686,1325,12.4,161,86.76307008,6.117908788,7.119021135,8.934,0.363147034,25.5,7.17705,2465351583
"573",96,0,30,6.070188874,"USA","North Wash",38.003108,-110.516686,1325,12.4,161,86.76307008,6.117908788,7.119021135,8.934,0.363147034,25.5,7.17705,2465351583
"574",96,1,10,4.28165422,"USA","North Wash",38.003108,-110.516686,1325,12.4,161,88.20912125,5.228031146,6.562847608,8.672,0.41189517,NA,7.441847,1756127471
"575",96,1,20,5.819238103,"USA","North Wash",38.003108,-110.516686,1325,12.4,161,88.20912125,5.228031146,6.562847608,8.672,0.41189517,NA,7.441847,1756127471
"576",96,1,30,4.625964741,"USA","North Wash",38.003108,-110.516686,1325,12.4,161,88.20912125,5.228031146,6.562847608,8.672,0.41189517,NA,7.441847,1756127471
"577",97,0,10,2.350788165,"USA","Vermillion Cliffs",36.685466,-111.856829,1481,12.7,184,92.46119734,4.65631929,2.88248337,8.366,0.14096496,38.8,2.875021,1579342261
"578",97,0,20,3.581620556,"USA","Vermillion Cliffs",36.685466,-111.856829,1481,12.7,184,92.46119734,4.65631929,2.88248337,8.366,0.14096496,38.8,2.875021,1579342261
"579",97,0,30,5.821795047,"USA","Vermillion Cliffs",36.685466,-111.856829,1481,12.7,184,92.46119734,4.65631929,2.88248337,8.366,0.14096496,38.8,2.875021,1579342261
"580",97,1,10,2.86372325,"USA","Vermillion Cliffs",36.685466,-111.856829,1481,12.7,184,90.06696429,7.03125,2.901785714,8.306,0.232967453,634.1,2.99912,2997198601
"581",97,1,20,4.069287886,"USA","Vermillion Cliffs",36.685466,-111.856829,1481,12.7,184,90.06696429,7.03125,2.901785714,8.306,0.232967453,634.1,2.99912,2997198601
"582",97,1,30,6.664735939,"USA","Vermillion Cliffs",36.685466,-111.856829,1481,12.7,184,90.06696429,7.03125,2.901785714,8.306,0.232967453,634.1,2.99912,2997198601
"583",98,0,10,2.6975837,"USA","EPES_3",33.754262,-115.79572,1028,17.5,207,79.89584488,5.35401662,14.7501385,8.074,0.453933145,286.2,1.75887,9731347372
"584",98,0,20,3.417450838,"USA","EPES_3",33.754262,-115.79572,1028,17.5,207,79.89584488,5.35401662,14.7501385,8.074,0.453933145,286.2,1.75887,9731347372
"585",98,0,30,6.390098895,"USA","EPES_3",33.754262,-115.79572,1028,17.5,207,79.89584488,5.35401662,14.7501385,8.074,0.453933145,286.2,1.75887,9731347372
"586",98,1,10,3.795203238,"USA","EPES_3",33.754262,-115.79572,1028,17.5,207,77.15515814,12.21835845,10.62648341,8.176,0.73550644,375.6,2.705711,26178735459
"587",98,1,20,4.32945457,"USA","EPES_3",33.754262,-115.79572,1028,17.5,207,77.15515814,12.21835845,10.62648341,8.176,0.73550644,375.6,2.705711,26178735459
"588",98,1,30,8.213560755,"USA","EPES_3",33.754262,-115.79572,1028,17.5,207,77.15515814,12.21835845,10.62648341,8.176,0.73550644,375.6,2.705711,26178735459
"589",99,0,10,3.416146013,"USA","EPES_5",33.750666,-115.811803,966,17.7,197,85.68050622,6.301065719,8.018428064,8.128,0.166281397,558.6,2.503343,2838845507
"590",99,0,20,3.497723934,"USA","EPES_5",33.750666,-115.811803,966,17.7,197,85.68050622,6.301065719,8.018428064,8.128,0.166281397,558.6,2.503343,2838845507
"591",99,0,30,9.525735865,"USA","EPES_5",33.750666,-115.811803,966,17.7,197,85.68050622,6.301065719,8.018428064,8.128,0.166281397,558.6,2.503343,2838845507
"592",99,1,10,3.482350472,"USA","EPES_5",33.750666,-115.811803,966,17.7,197,90.06677519,2.231376588,7.701848222,8.656,0.312954866,189.6,2.373987,8758909913
"593",99,1,20,2.274037211,"USA","EPES_5",33.750666,-115.811803,966,17.7,197,90.06677519,2.231376588,7.701848222,8.656,0.312954866,189.6,2.373987,8758909913
"594",99,1,30,11.77232078,"USA","EPES_5",33.750666,-115.811803,966,17.7,197,90.06677519,2.231376588,7.701848222,8.656,0.312954866,189.6,2.373987,8758909913
"595",100,0,10,3.332849692,"USA","EPES_6",33.753612,-115.795665,1029,17.5,207,74.77549764,4.540608272,20.68389409,8.438,0.28484033,161.8,4.671144,NA
"596",100,0,20,2.546285883,"USA","EPES_6",33.753612,-115.795665,1029,17.5,207,74.77549764,4.540608272,20.68389409,8.438,0.28484033,161.8,4.671144,NA
"597",100,0,30,11.32175906,"USA","EPES_6",33.753612,-115.795665,1029,17.5,207,74.77549764,4.540608272,20.68389409,8.438,0.28484033,161.8,4.671144,NA
"598",100,1,10,4.334651899,"USA","EPES_6",33.753612,-115.795665,1029,17.5,207,84.46301897,4.020896343,11.51608469,7.924,0.480405331,84.6,4.410929,NA
"599",100,1,20,4.961506157,"USA","EPES_6",33.753612,-115.795665,1029,17.5,207,84.46301897,4.020896343,11.51608469,7.924,0.480405331,84.6,4.410929,NA
"600",100,1,30,11.13958922,"USA","EPES_6",33.753612,-115.795665,1029,17.5,207,84.46301897,4.020896343,11.51608469,7.924,0.480405331,84.6,4.410929,NA
"601",101,0,10,5.086948337,"Venezuela","Humocaro_P1",9.666772,-69.946686,834,23.1,812,40.08722275,25.33204114,34.58073611,7.166,3.420940667,253.2,5.943887,NA
"602",101,0,20,6.389141616,"Venezuela","Humocaro_P1",9.666772,-69.946686,834,23.1,812,40.08722275,25.33204114,34.58073611,7.166,3.420940667,253.2,5.943887,NA
"603",101,0,30,18.00849728,"Venezuela","Humocaro_P1",9.666772,-69.946686,834,23.1,812,40.08722275,25.33204114,34.58073611,7.166,3.420940667,253.2,5.943887,NA
"604",101,1,10,5.077554017,"Venezuela","Humocaro_P1",9.666772,-69.946686,834,23.1,812,42.82607976,8.608262784,48.56565746,7.526,4.417354391,475.7,4.659097,NA
"605",101,1,20,7.164712768,"Venezuela","Humocaro_P1",9.666772,-69.946686,834,23.1,812,42.82607976,8.608262784,48.56565746,7.526,4.417354391,475.7,4.659097,NA
"606",101,1,30,21.73931292,"Venezuela","Humocaro_P1",9.666772,-69.946686,834,23.1,812,42.82607976,8.608262784,48.56565746,7.526,4.417354391,475.7,4.659097,NA
"607",102,0,10,5.060486463,"Venezuela","Quíbor_P1",10.002322,-69.648175,618,24.2,560,4.30240383,11.74556246,83.95203371,7.69,1.465475621,139.1,4.48891,1881525425
"608",102,0,20,6.539906307,"Venezuela","Quíbor_P1",10.002322,-69.648175,618,24.2,560,4.30240383,11.74556246,83.95203371,7.69,1.465475621,139.1,4.48891,1881525425
"609",102,0,30,19.68678033,"Venezuela","Quíbor_P1",10.002322,-69.648175,618,24.2,560,4.30240383,11.74556246,83.95203371,7.69,1.465475621,139.1,4.48891,1881525425
"610",102,1,10,6.10579118,"Venezuela","Quíbor_P1",10.002322,-69.648175,618,24.2,560,8.216926869,7.059894735,84.7231784,8.162,2.698556145,480,5.8064,3171788474
"611",102,1,20,6.59341347,"Venezuela","Quíbor_P1",10.002322,-69.648175,618,24.2,560,8.216926869,7.059894735,84.7231784,8.162,2.698556145,480,5.8064,3171788474
"612",102,1,30,19.61217287,"Venezuela","Quíbor_P1",10.002322,-69.648175,618,24.2,560,8.216926869,7.059894735,84.7231784,8.162,2.698556145,480,5.8064,3171788474
"613",103,0,10,3.151214146,"Venezuela","Tocuyo_P1",9.767697,-69.820889,706,24.2,666,63.85301675,10.01025618,26.13672706,7.252,1.631644969,331.3,2.915932,NA
"614",103,0,20,2.973608811,"Venezuela","Tocuyo_P1",9.767697,-69.820889,706,24.2,666,63.85301675,10.01025618,26.13672706,7.252,1.631644969,331.3,2.915932,NA
"615",103,0,30,3.476081582,"Venezuela","Tocuyo_P1",9.767697,-69.820889,706,24.2,666,63.85301675,10.01025618,26.13672706,7.252,1.631644969,331.3,2.915932,NA
"616",103,1,10,3.449794596,"Venezuela","Tocuyo_P1",9.767697,-69.820889,706,24.2,666,63.21991262,9.528222781,27.2518646,7.188,1.770685451,72.4,3.623617,NA
"617",103,1,20,3.769304087,"Venezuela","Tocuyo_P1",9.767697,-69.820889,706,24.2,666,63.21991262,9.528222781,27.2518646,7.188,1.770685451,72.4,3.623617,NA
"618",103,1,30,5.540752861,"Venezuela","Tocuyo_P1",9.767697,-69.820889,706,24.2,666,63.21991262,9.528222781,27.2518646,7.188,1.770685451,72.4,3.623617,NA
"619",104,0,10,3.553426607,"Venezuela","Tocuyo_P2",9.767953,-69.8208,705,24.2,666,64.42573941,9.208247377,26.36601322,7.346,1.271435353,65.2,3.738837,1586874197
"620",104,0,20,3.896022128,"Venezuela","Tocuyo_P2",9.767953,-69.8208,705,24.2,666,64.42573941,9.208247377,26.36601322,7.346,1.271435353,65.2,3.738837,1586874197
"621",104,0,30,4.225727951,"Venezuela","Tocuyo_P2",9.767953,-69.8208,705,24.2,666,64.42573941,9.208247377,26.36601322,7.346,1.271435353,65.2,3.738837,1586874197
"622",104,1,10,3.938241129,"Venezuela","Tocuyo_P2",9.767953,-69.8208,705,24.2,666,61.05316713,7.646024355,31.30080851,7.314,1.645785678,9.7,3.976418,5414357344
"623",104,1,20,3.988320192,"Venezuela","Tocuyo_P2",9.767953,-69.8208,705,24.2,666,61.05316713,7.646024355,31.30080851,7.314,1.645785678,9.7,3.976418,5414357344
"624",104,1,30,9.540937666,"Venezuela","Tocuyo_P2",9.767953,-69.8208,705,24.2,666,61.05316713,7.646024355,31.30080851,7.314,1.645785678,9.7,3.976418,5414357344
"625",105,0,10,3.404792594,"Venezuela","Zuata_P1",8.321472,-65.187694,98,27.3,1171,49.15691463,5.893294067,44.9497913,5.238,0.729855028,682.9,3.960526,NA
"626",105,0,20,4.219570424,"Venezuela","Zuata_P1",8.321472,-65.187694,98,27.3,1171,49.15691463,5.893294067,44.9497913,5.238,0.729855028,682.9,3.960526,NA
